CasoIndex,Etiqueta,Valor,Raw,Quality
10,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
10,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
10,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
10,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
10,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
10,Estado de la asignación,VIGENTE,VIGENTE,OK
10,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
10,Estado del caso,ACTIVO,ACTIVO,OK
10,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
10,Calidad_1,DENUNCIANTE,,
10,Documento_1,CEDULA DE CIUDADANIA,,
10,Número documento_1,7778347478,,
10,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
10,Departamento de notificación_1,,,
10,Municipio de notificación_1,,,
10,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
10,Teléfono de notificación_1,3997382816,,
10,Teléfono móvil_1,377788992,,
10,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
10,Teléfono Oficina_1,6014569977,,
10,Calidad_2,INDICIADO,,
10,Documento_2,CEDULA DE CIUDADANIA,,
10,Número documento_2,8888738290,,
10,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
10,Departamento de notificación_2,,,
10,Municipio de notificación_2,,,
10,Dirección de notificación_2,CARRERA 78 No. 45-28,,
10,Teléfono de notificación_2,6043280987,,
10,Teléfono móvil_2,3225506549,,
10,Correo Electrónico_2,sssss@hotmail.com,,
10,Teléfono Oficina_2,6012347849,,
10,Calidad_3,TESTIGO,,
10,Documento_3,CEDULA DE CIUDADANIA,,
10,Número documento_3,4444770387,,
10,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
10,Departamento de notificación_3,,,
10,Municipio de notificación_3,,,
10,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
10,Teléfono de notificación_3,6136783425,,
10,Teléfono móvil_3,366634896,,
10,Correo Electrónico_3,zzzz@sert.com.co,,
10,Teléfono Oficina_3,602765893,,
10,Calidad_4,VICTIMA,,
10,Documento_4,CEDULA DE CIUDADANIA,,
10,Número documento_4,3338347478,,
10,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
10,Departamento de notificación_4,,,
10,Municipio de notificación_4,,,
10,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
10,Teléfono de notificación_4,3557382816,,
10,Teléfono móvil_4,389788992,,
10,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
10,Teléfono Oficina_4,6014569999,,
10,Calidad_5,,,
10,Documento_5,,,
10,Número documento_5,,,
10,Nombre_5,,,
10,Departamento de notificación_5,,,
10,Municipio de notificación_5,,,
10,Dirección de notificación_5,,,
10,Teléfono de notificación_5,,,
10,Teléfono móvil_5,,,
10,Correo Electrónico_5,,,
10,Teléfono Oficina_5,,,
10,Calidad_6,,,
10,Documento_6,,,
10,Número documento_6,,,
10,Nombre_6,,,
10,Departamento de notificación_6,,,
10,Municipio de notificación_6,,,
10,Dirección de notificación_6,,,
10,Teléfono de notificación_6,,,
10,Teléfono móvil_6,,,
10,Correo Electrónico_6,,,
10,Teléfono Oficina_6,,,
10,Calidad_7,,,
10,Documento_7,,,
10,Número documento_7,,,
10,Nombre_7,,,
10,Departamento de notificación_7,,,
10,Municipio de notificación_7,,,
10,Dirección de notificación_7,,,
10,Teléfono de notificación_7,,,
10,Teléfono móvil_7,,,
10,Correo Electrónico_7,,,
10,Teléfono Oficina_7,,,
11,Caso Noticia,999916099166202411569,999916099166202411569,OK
11,Ley de Aplicabilidad,Ley 906,Ley 906,OK
11,Procedimiento Abreviado?,SI,SI,OK
11,Priorizado,NO,NO,OK
11,Tipo Noticia,QUERELLA,QUERELLA,OK
11,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
11,Grado Delito,NINGUNO,NINGUNO,OK
11,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
11,Modalidad,COMPRA,COMPRA,OK
11,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
11,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
11,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
11,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
11,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
11,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
11,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
11,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
11,Estado de la asignación,VIGENTE,VIGENTE,OK
11,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
11,Estado del caso,ACTIVO,ACTIVO,OK
11,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
11,Calidad_1,DENUNCIANTE,,
11,Documento_1,CEDULA DE CIUDADANIA,,
11,Número documento_1,7778347478,,
11,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
11,Departamento de notificación_1,,,
11,Municipio de notificación_1,,,
11,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
11,Teléfono de notificación_1,3997382816,,
11,Teléfono móvil_1,377788992,,
11,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
11,Teléfono Oficina_1,6014569977,,
11,Calidad_2,INDICIADO,,
11,Documento_2,CEDULA DE CIUDADANIA,,
11,Número documento_2,8888738290,,
11,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
11,Departamento de notificación_2,,,
11,Municipio de notificación_2,,,
11,Dirección de notificación_2,CARRERA 78 No. 45-28,,
11,Teléfono de notificación_2,6043280987,,
11,Teléfono móvil_2,3225506549,,
11,Correo Electrónico_2,sssss@hotmail.com,,
11,Teléfono Oficina_2,6012347849,,
11,Calidad_3,TESTIGO,,
11,Documento_3,CEDULA DE CIUDADANIA,,
11,Número documento_3,4444770387,,
11,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
11,Departamento de notificación_3,,,
11,Municipio de notificación_3,,,
11,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
11,Teléfono de notificación_3,6136783425,,
11,Teléfono móvil_3,366634896,,
11,Correo Electrónico_3,zzzz@sert.com.co,,
11,Teléfono Oficina_3,602765893,,
11,Calidad_4,VICTIMA,,
11,Documento_4,CEDULA DE CIUDADANIA,,
11,Número documento_4,3338347478,,
11,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
11,Departamento de notificación_4,,,
11,Municipio de notificación_4,,,
11,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
11,Teléfono de notificación_4,3557382816,,
11,Teléfono móvil_4,389788992,,
11,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
11,Teléfono Oficina_4,6014569999,,
11,Calidad_5,,,
11,Documento_5,,,
11,Número documento_5,,,
11,Nombre_5,,,
11,Departamento de notificación_5,,,
11,Municipio de notificación_5,,,
11,Dirección de notificación_5,,,
11,Teléfono de notificación_5,,,
11,Teléfono móvil_5,,,
11,Correo Electrónico_5,,,
11,Teléfono Oficina_5,,,
11,Calidad_6,,,
11,Documento_6,,,
11,Número documento_6,,,
11,Nombre_6,,,
11,Departamento de notificación_6,,,
11,Municipio de notificación_6,,,
11,Dirección de notificación_6,,,
11,Teléfono de notificación_6,,,
11,Teléfono móvil_6,,,
11,Correo Electrónico_6,,,
11,Teléfono Oficina_6,,,
11,Calidad_7,,,
11,Documento_7,,,
11,Número documento_7,,,
11,Nombre_7,,,
11,Departamento de notificación_7,,,
11,Municipio de notificación_7,,,
11,Dirección de notificación_7,,,
11,Teléfono de notificación_7,,,
11,Teléfono móvil_7,,,
11,Correo Electrónico_7,,,
11,Teléfono Oficina_7,,,
12,Caso Noticia,999916099166202411569,999916099166202411569,OK
12,Ley de Aplicabilidad,Ley 906,Ley 906,OK
12,Procedimiento Abreviado?,SI,SI,OK
12,Priorizado,NO,NO,OK
12,Tipo Noticia,QUERELLA,QUERELLA,OK
12,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
12,Grado Delito,NINGUNO,NINGUNO,OK
12,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
12,Modalidad,COMPRA,COMPRA,OK
12,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
12,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
12,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
12,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
12,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
12,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
12,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
12,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
12,Estado de la asignación,VIGENTE,VIGENTE,OK
12,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
12,Estado del caso,ACTIVO,ACTIVO,OK
12,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
12,Calidad_1,DENUNCIANTE,,
12,Documento_1,CEDULA DE CIUDADANIA,,
12,Número documento_1,7778347478,,
12,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
12,Departamento de notificación_1,,,
12,Municipio de notificación_1,,,
12,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
12,Teléfono de notificación_1,3997382816,,
12,Teléfono móvil_1,377788992,,
12,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
12,Teléfono Oficina_1,6014569977,,
12,Calidad_2,INDICIADO,,
12,Documento_2,CEDULA DE CIUDADANIA,,
12,Número documento_2,8888738290,,
12,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
12,Departamento de notificación_2,,,
12,Municipio de notificación_2,,,
12,Dirección de notificación_2,CARRERA 78 No. 45-28,,
12,Teléfono de notificación_2,6043280987,,
12,Teléfono móvil_2,3225506549,,
12,Correo Electrónico_2,sssss@hotmail.com,,
12,Teléfono Oficina_2,6012347849,,
12,Calidad_3,TESTIGO,,
12,Documento_3,CEDULA DE CIUDADANIA,,
12,Número documento_3,4444770387,,
12,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
12,Departamento de notificación_3,,,
12,Municipio de notificación_3,,,
12,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
12,Teléfono de notificación_3,6136783425,,
12,Teléfono móvil_3,366634896,,
12,Correo Electrónico_3,zzzz@sert.com.co,,
12,Teléfono Oficina_3,602765893,,
12,Calidad_4,VICTIMA,,
12,Documento_4,CEDULA DE CIUDADANIA,,
12,Número documento_4,3338347478,,
12,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
12,Departamento de notificación_4,,,
12,Municipio de notificación_4,,,
12,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
12,Teléfono de notificación_4,3557382816,,
12,Teléfono móvil_4,389788992,,
12,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
12,Teléfono Oficina_4,6014569999,,
12,Calidad_5,,,
12,Documento_5,,,
12,Número documento_5,,,
12,Nombre_5,,,
12,Departamento de notificación_5,,,
12,Municipio de notificación_5,,,
12,Dirección de notificación_5,,,
12,Teléfono de notificación_5,,,
12,Teléfono móvil_5,,,
12,Correo Electrónico_5,,,
12,Teléfono Oficina_5,,,
12,Calidad_6,,,
12,Documento_6,,,
12,Número documento_6,,,
12,Nombre_6,,,
